sample_kind,event_id,timestamp,device_id,card_uid,access_granted,door_id,zone,event_type,attempt_count,avg_response_time_ms,min_signal_strength,avg_battery_voltage,event_hour,previous_failed_attempts,avg_response_time_last5,denial_rate_last10,risk_level
single_event,078acae0-2364-4fef-b4d7-2da166f170ec,2026-07-07T14:49:40Z,RFID-LAB-01,38648319,True,LAB,LAB_BLOCK,EXIT,1,160.0,-54,4.01,14,0,141.4,0.8,HIGH
brute_force_burst,4ab59248-1918-4566-ae3a-a66a25ab7708,2026-07-07T14:50:54Z,RFID-OFFICE-01,76CECA0D,False,SERVER_ROOM,SECOND_FLOOR,BRUTE_FORCE_ATTEMPT,8,154.25,-81,3.47,14,7,152.2,0.8,HIGH
single_event,7e1e71bc-aaae-46c4-97a4-1879f02305b5,2026-07-07T14:51:39Z,RFID-LAB-01,955D03CE,False,LAB,LAB_BLOCK,FORCED_OPEN,1,228.0,-56,3.44,14,0,142.4,0.8,HIGH
single_event,fbfbccdc-f7b6-416d-a1c6-47551c1efdac,2026-07-07T14:52:39Z,RFID-ENT-02,D5B441CA,True,OFFICE_B,FIRST_FLOOR,EXIT,1,138.0,-74,4.01,14,0,160.0,1.0,HIGH
single_event,df9a4387-3fdb-425f-942e-1127e1b49ef6,2026-07-07T14:53:39Z,RFID-WH-01,C5CFC3E3,False,SERVER_ROOM,SECOND_FLOOR,CARD_UNKNOWN,1,141.0,-63,3.93,14,0,95.0,0.7,HIGH
single_event,d1fd8c2c-4a86-43ce-bafb-8a5be4b78361,2026-07-07T14:54:39Z,RFID-WH-01,1249D26C,False,OFFICE_B,FIRST_FLOOR,CARD_UNKNOWN,1,150.0,-77,3.99,14,0,101.2,0.7,MEDIUM
single_event,f78b8d15-faf6-4bff-aef2-c76366940dc0,2026-07-07T14:55:39Z,RFID-ENT-02,7185B42C,True,SERVER_ROOM,SECOND_FLOOR,EXIT,1,25.0,-76,4.08,14,0,153.8,0.9,HIGH
single_event,85b15427-ab8f-47f2-93e3-94c55aa65501,2026-07-07T14:56:39Z,RFID-ENT-02,4E8006D7,True,GARAGE,GARAGE,ENTRY,1,141.0,-64,3.28,14,0,132.4,0.8,HIGH
single_event,60bf581e-05c6-4567-b9c8-5cbeeb6f0301,2026-07-07T14:57:39Z,RFID-ENT-02,E58B011E,True,LAB,LAB_BLOCK,EXIT,1,37.0,-47,3.98,14,0,119.4,0.7,MEDIUM
single_event,5560ee35-4f28-44fb-97f3-ba1a1fd55236,2026-07-07T14:58:39Z,RFID-LAB-01,D2F8F6AA,True,SERVER_ROOM,SECOND_FLOOR,ENTRY,1,79.0,-48,3.36,14,0,169.0,0.8,HIGH
single_event,ae1d5715-1800-4f61-bc73-f2b5ed30ad9f,2026-07-07T14:59:39Z,RFID-ENT-01,550DD46E,True,WAREHOUSE,WAREHOUSE,ENTRY,1,69.0,-72,3.28,14,0,130.2,0.7,HIGH
brute_force_burst,515e280c-4085-467f-9b8d-3a8079761859,2026-07-07T15:00:49Z,RFID-OFFICE-01,6AC59B0C,False,MAIN_GATE,GROUND_FLOOR,BRUTE_FORCE_ATTEMPT,6,140.33,-82,3.21,15,5,133.2,1.0,HIGH
single_event,4b22aa72-1f34-40f3-8db2-e22547b18c82,2026-07-07T15:01:34Z,RFID-WH-01,2452DA1F,True,OFFICE_B,FIRST_FLOOR,ENTRY,1,60.0,-70,3.97,15,0,111.2,0.7,LOW
brute_force_burst,b3f8460d-93a6-454b-9de4-c08d78fbe7eb,2026-07-07T15:02:46Z,RFID-LAB-01,19199DBB,False,OFFICE_A,FIRST_FLOOR,BRUTE_FORCE_ATTEMPT,7,135.86,-78,3.46,15,6,130.0,0.8,HIGH
single_event,3dd2ce50-4526-49dd-923c-0b222bf9a31d,2026-07-07T15:03:31Z,RFID-ENT-02,420D88A4,True,SERVER_ROOM,SECOND_FLOOR,ENTRY,1,163.0,-41,3.66,15,0,104.0,0.6,HIGH
brute_force_burst,f9415f14-4972-448d-aeaf-7586acbbd3cb,2026-07-07T15:04:35Z,RFID-LAB-01,8A523E62,False,WAREHOUSE,WAREHOUSE,BRUTE_FORCE_ATTEMPT,3,132.0,-78,3.41,15,2,137.2,1.0,HIGH
single_event,94ef75ca-b155-4c5d-bbbc-3ef30083e91f,2026-07-07T15:05:20Z,RFID-ENT-01,3A2E81F3,True,OFFICE_B,FIRST_FLOOR,ENTRY,1,143.0,-64,3.98,15,0,109.0,0.6,MEDIUM
single_event,a4c93d5c-a680-4e7b-b21a-1ba84dd1e496,2026-07-07T15:06:20Z,RFID-OFFICE-01,E409BC79,True,OFFICE_B,FIRST_FLOOR,EXIT,1,111.0,-52,3.73,15,0,133.2,1.0,MEDIUM
single_event,2c351442-2208-49dd-8e0d-6c258db51557,2026-07-07T15:07:20Z,RFID-ENT-01,C1BD0113,True,LAB,LAB_BLOCK,ENTRY,1,94.0,-62,4.11,15,0,119.0,0.5,LOW
single_event,98049e45-f168-45df-acc9-3546e3c1d311,2026-07-07T15:08:20Z,RFID-ENT-02,FACE1383,True,MAIN_GATE,GROUND_FLOOR,EXIT,1,107.0,-78,3.44,15,0,100.8,0.5,LOW
single_event,71911059-2092-4be7-b303-6cafeac3c738,2026-07-07T15:09:20Z,RFID-ENT-01,4E86F791,True,OFFICE_A,FIRST_FLOOR,ENTRY,1,176.0,-59,3.32,15,0,103.4,0.5,MEDIUM
brute_force_burst,fb44defd-f543-4b4a-8081-9f51c991610f,2026-07-07T15:10:36Z,RFID-WH-01,2F6BEBA1,False,SERVER_ROOM,SECOND_FLOOR,BRUTE_FORCE_ATTEMPT,9,135.78,-82,3.55,15,8,139.0,0.9,HIGH
single_event,28c544bb-a770-429f-a257-8179e24a7b5a,2026-07-07T15:11:21Z,RFID-OFFICE-01,EE114931,True,OFFICE_A,FIRST_FLOOR,EXIT,1,97.0,-48,3.6,15,0,121.8,0.9,MEDIUM
single_event,fe7238cd-2f41-4a6c-b1cd-0640712a73d2,2026-07-07T15:12:21Z,RFID-WH-01,11122037,True,SERVER_ROOM,SECOND_FLOOR,EXIT,1,47.0,-72,3.83,15,0,139.0,0.9,HIGH
single_event,8326a777-59b6-4072-bc28-385a564a8717,2026-07-07T15:13:21Z,RFID-LAB-01,4612D7EF,True,MAIN_GATE,GROUND_FLOOR,ENTRY,1,39.0,-42,3.51,15,0,137.2,1.0,MEDIUM
single_event,c1e347d5-13ee-423a-b4aa-a67f1c7d8edb,2026-07-07T15:14:21Z,RFID-LAB-01,58EBD7D8,True,GARAGE,GARAGE,ENTRY,1,55.0,-62,3.4,15,0,108.4,0.9,MEDIUM
brute_force_burst,65858b89-57fa-4b44-87b2-5be16552d3d5,2026-07-07T15:15:29Z,RFID-WH-01,9F3BADDA,False,GARAGE,GARAGE,BRUTE_FORCE_ATTEMPT,5,145.4,-79,3.39,15,4,145.4,0.9,HIGH
single_event,df749847-86ef-46f6-88d2-57462627cf22,2026-07-07T15:16:14Z,RFID-LAB-01,93959C79,True,LAB,LAB_BLOCK,ENTRY,1,82.0,-75,4.06,15,0,98.0,0.8,MEDIUM
single_event,50020597-d24c-4710-bad0-3c4a529cda7d,2026-07-07T15:17:14Z,RFID-OFFICE-01,79DD9F57,True,LAB,LAB_BLOCK,ENTRY,1,48.0,-42,4.01,15,0,115.4,0.8,MEDIUM
brute_force_burst,c08bc32a-ca2b-4481-baa8-f4b6e35c698c,2026-07-07T15:18:30Z,RFID-LAB-01,8E3F1358,False,OFFICE_A,FIRST_FLOOR,BRUTE_FORCE_ATTEMPT,9,131.56,-85,3.35,15,8,121.2,0.9,HIGH
brute_force_burst,a8c5df8e-4e89-44f3-8455-526dd1f6b1f9,2026-07-07T15:19:21Z,RFID-ENT-01,D57477C5,False,OFFICE_A,FIRST_FLOOR,BRUTE_FORCE_ATTEMPT,4,123.25,-80,3.49,15,3,133.8,0.6,HIGH
single_event,fd515b12-f62f-48e1-b77f-6c25377daac7,2026-07-07T15:20:06Z,RFID-OFFICE-01,E4AD917E,True,WAREHOUSE,WAREHOUSE,EXIT,1,140.0,-76,4.12,15,0,92.4,0.7,MEDIUM
brute_force_burst,9d69fb92-f9b6-4355-8ef5-7493f1bc64db,2026-07-07T15:21:30Z,RFID-ENT-01,37149A65,False,OFFICE_B,FIRST_FLOOR,BRUTE_FORCE_ATTEMPT,13,139.46,-82,3.42,15,12,156.2,1.0,HIGH
single_event,f2b775f7-3670-4a7f-88d7-951d8adaec62,2026-07-07T15:22:15Z,RFID-ENT-01,9F415247,True,OFFICE_B,FIRST_FLOOR,ENTRY,1,38.0,-39,3.98,15,0,156.2,1.0,MEDIUM
single_event,97a7cb9d-65ff-4132-a935-027198508876,2026-07-07T15:23:15Z,RFID-ENT-02,5576AFC9,True,GARAGE,GARAGE,ENTRY,1,102.0,-51,3.52,15,0,94.6,0.4,LOW
brute_force_burst,67f42f2a-b905-4afc-b3b2-e155ad6dbc3a,2026-07-07T15:24:21Z,RFID-ENT-02,26FE89AA,False,MAIN_GATE,GROUND_FLOOR,BRUTE_FORCE_ATTEMPT,4,162.0,-78,3.56,15,3,150.0,0.4,HIGH
single_event,35011fc2-3c1c-435b-8ef1-27d6cd2893f9,2026-07-07T15:25:06Z,RFID-ENT-02,BFFD31A0,False,SERVER_ROOM,SECOND_FLOOR,FORCED_OPEN,1,90.0,-67,3.86,15,0,150.0,0.4,HIGH
single_event,501acd30-e1d3-400a-928d-db48fef62af7,2026-07-07T15:26:06Z,RFID-ENT-01,157E363C,True,WAREHOUSE,WAREHOUSE,ENTRY,1,43.0,-58,3.59,15,0,135.2,0.9,MEDIUM
single_event,28be6488-ef3b-4dc9-b87a-7224ab59ca10,2026-07-07T15:27:06Z,RFID-LAB-01,9EDE1F5D,True,OFFICE_A,FIRST_FLOOR,ENTRY,1,52.0,-41,3.56,15,0,121.2,0.9,MEDIUM
single_event,97ded2f0-a9e8-4f66-8e1b-64a76b8f92b1,2026-07-07T15:28:06Z,RFID-ENT-02,C0081864,False,OFFICE_A,FIRST_FLOOR,ACCESS_DENIED,1,48.0,-75,3.95,15,0,147.6,0.5,MEDIUM
single_event,2e910c99-a9c0-4d08-8248-c7852b4a2b1e,2026-07-07T15:29:06Z,RFID-ENT-02,89D8A143,True,SERVER_ROOM,SECOND_FLOOR,EXIT,1,54.0,-70,3.74,15,0,126.8,0.6,HIGH
single_event,d6e0257c-7f8f-4244-9d19-269ac1970e1d,2026-07-07T15:30:06Z,RFID-WH-01,CC24F904,True,OFFICE_B,FIRST_FLOOR,EXIT,1,117.0,-67,3.99,15,0,145.4,0.9,MEDIUM
brute_force_burst,0e934612-a61b-4868-9b39-dc8a3b9db8bf,2026-07-07T15:31:34Z,RFID-LAB-01,0C332439,False,SERVER_ROOM,SECOND_FLOOR,BRUTE_FORCE_ATTEMPT,15,145.13,-82,3.37,15,14,147.6,1.0,HIGH
brute_force_burst,01bbd734-2ca6-4cdf-be27-972cf59ddb75,2026-07-07T15:32:43Z,RFID-ENT-01,48A578EE,False,LAB,LAB_BLOCK,BRUTE_FORCE_ATTEMPT,13,149.92,-80,3.38,15,12,121.2,1.0,HIGH
brute_force_burst,d9d850ac-ae81-4421-80de-3644ae07d1af,2026-07-07T15:33:32Z,RFID-ENT-02,E1749210,False,MAIN_GATE,GROUND_FLOOR,BRUTE_FORCE_ATTEMPT,3,162.33,-77,3.38,15,2,117.8,0.9,HIGH
single_event,fd117137-e817-4524-b2e2-98a941ae0d9f,2026-07-07T15:34:17Z,RFID-ENT-02,DCDA4A50,True,OFFICE_B,FIRST_FLOOR,ENTRY,1,169.0,-51,3.5,15,0,117.8,0.9,MEDIUM
brute_force_burst,af94b81e-063a-4e3d-9d9e-a0014c90bf38,2026-07-07T15:35:33Z,RFID-ENT-01,0D3B0705,False,SERVER_ROOM,SECOND_FLOOR,BRUTE_FORCE_ATTEMPT,9,133.33,-78,3.4,15,8,118.4,1.0,HIGH
single_event,9d4d465f-3642-4bc8-8d86-0a95fa1deec4,2026-07-07T15:36:18Z,RFID-ENT-01,08F522EA,True,WAREHOUSE,WAREHOUSE,EXIT,1,108.0,-71,4.1,15,0,118.4,1.0,LOW
single_event,f40178f5-6aa0-4ea0-a9ce-f5e03ab289be,2026-07-07T15:37:18Z,RFID-LAB-01,12E71E14,True,GARAGE,GARAGE,EXIT,1,60.0,-44,3.56,15,0,147.6,1.0,MEDIUM
single_event,10c15c45-d912-4bca-8536-e4e91e0f2705,2026-07-07T15:38:18Z,RFID-WH-01,65A7D8B1,True,MAIN_GATE,GROUND_FLOOR,ENTRY,1,91.0,-69,3.66,15,0,133.8,0.8,MEDIUM
single_event,c35e674c-02dd-491f-8f5a-dbd03b57e112,2026-07-07T15:39:18Z,RFID-LAB-01,395DE88E,False,OFFICE_A,FIRST_FLOOR,FORCED_OPEN,1,151.0,-85,4.01,15,0,125.2,0.9,HIGH
single_event,e10183f3-3499-45b2-ba03-c3429fa6c8a1,2026-07-07T15:40:18Z,RFID-WH-01,23D7189A,False,WAREHOUSE,WAREHOUSE,CARD_UNKNOWN,1,61.0,-71,3.94,15,0,129.6,0.7,MEDIUM
single_event,780dd2c3-5db8-4615-abf9-706df86379af,2026-07-07T15:41:18Z,RFID-ENT-02,909B521F,True,GARAGE,GARAGE,ENTRY,1,135.0,-69,3.93,15,0,142.0,0.8,MEDIUM
single_event,f20ba64a-facc-49ea-85c2-83c0c8db55a0,2026-07-07T15:42:18Z,RFID-ENT-02,91738C94,False,SERVER_ROOM,SECOND_FLOOR,CARD_UNKNOWN,1,136.0,-85,3.81,15,0,158.2,0.7,HIGH
brute_force_burst,e00ca783-80f3-42d4-9a46-730f3d033f13,2026-07-07T15:43:44Z,RFID-WH-01,51C716FF,False,SERVER_ROOM,SECOND_FLOOR,BRUTE_FORCE_ATTEMPT,14,148.36,-82,3.47,15,13,149.2,1.0,HIGH
single_event,f3e02f8f-26ee-40f1-a298-3fb247192163,2026-07-07T15:44:29Z,RFID-OFFICE-01,00A2D83B,True,OFFICE_B,FIRST_FLOOR,ENTRY,1,72.0,-76,3.6,15,0,106.0,0.6,MEDIUM
single_event,49bacd1f-0194-4bf4-bc29-0b2c822e60b2,2026-07-07T15:45:29Z,RFID-ENT-01,D02DDAAB,False,GARAGE,GARAGE,ACCESS_DENIED,1,188.0,-58,3.61,15,0,121.6,0.9,MEDIUM
single_event,0eb267eb-e1a7-484f-b211-b69b30df4513,2026-07-07T15:46:29Z,RFID-WH-01,D6F8410D,True,MAIN_GATE,GROUND_FLOOR,EXIT,1,141.0,-62,3.64,15,0,149.2,1.0,MEDIUM
brute_force_burst,a21a54ac-0442-465d-9fe0-def7a02b4063,2026-07-07T15:47:45Z,RFID-ENT-01,7AE6E0B1,False,GARAGE,GARAGE,BRUTE_FORCE_ATTEMPT,9,124.56,-82,3.39,15,8,141.2,1.0,HIGH
single_event,b3fcb30a-98b8-4201-9cd4-cccc07d311db,2026-07-07T15:48:30Z,RFID-LAB-01,6D54B6B6,True,OFFICE_A,FIRST_FLOOR,EXIT,1,114.0,-52,3.57,15,0,138.2,0.9,MEDIUM
single_event,bc27b20e-9b48-47c4-9be5-1f80fbd2b2cb,2026-07-07T15:49:30Z,RFID-OFFICE-01,CA17CBA9,True,WAREHOUSE,WAREHOUSE,EXIT,1,90.0,-73,3.58,15,0,93.6,0.5,LOW
single_event,980cf2a2-e7af-42fe-b416-907a698244a2,2026-07-07T15:50:30Z,RFID-ENT-02,C441A61E,True,MAIN_GATE,GROUND_FLOOR,EXIT,1,131.0,-56,3.76,15,0,150.4,0.7,MEDIUM
single_event,62953c2e-5266-4406-9f9a-10aab8005f4f,2026-07-07T15:51:30Z,RFID-ENT-01,7F17E0AE,True,LAB,LAB_BLOCK,ENTRY,1,101.0,-66,3.84,15,0,141.2,1.0,MEDIUM
single_event,8f9c39d1-f088-4a06-91d0-274486ac4d97,2026-07-07T15:52:30Z,RFID-LAB-01,90D3851D,True,MAIN_GATE,GROUND_FLOOR,EXIT,1,34.0,-52,3.91,15,0,135.6,0.8,MEDIUM
single_event,1090a5ff-2605-4e9c-917a-dae67da75ad6,2026-07-07T15:53:30Z,RFID-WH-01,2E2C7E69,False,WAREHOUSE,WAREHOUSE,CARD_UNKNOWN,1,164.0,-58,3.78,15,0,149.6,0.9,MEDIUM
single_event,3902e783-8978-440a-99f2-f0ce9ef5abeb,2026-07-07T15:54:30Z,RFID-OFFICE-01,B46B4939,True,SERVER_ROOM,SECOND_FLOOR,ENTRY,1,109.0,-46,3.79,15,0,89.4,0.4,MEDIUM
single_event,7ead669b-a06d-4a87-b49b-eb5b165029a5,2026-07-07T15:55:30Z,RFID-LAB-01,FFFC02D9,True,SERVER_ROOM,SECOND_FLOOR,EXIT,1,49.0,-38,3.87,15,0,107.8,0.7,HIGH
brute_force_burst,34271173-fd47-468a-b8e6-a5dbff5115b8,2026-07-07T15:56:44Z,RFID-LAB-01,0561A12B,False,GARAGE,GARAGE,BRUTE_FORCE_ATTEMPT,8,156.38,-82,3.36,15,7,177.6,0.8,HIGH
single_event,451f943b-e1b4-4586-b8c7-531882a8e2ec,2026-07-07T15:57:29Z,RFID-LAB-01,A1ED3213,True,MAIN_GATE,GROUND_FLOOR,ENTRY,1,143.0,-76,3.43,15,0,177.6,0.8,HIGH
single_event,894518ba-9aa2-4137-bd4e-0140c7729f8b,2026-07-07T15:58:29Z,RFID-ENT-02,A21BC371,True,GARAGE,GARAGE,EXIT,1,110.0,-55,3.37,15,0,143.2,0.6,MEDIUM
brute_force_burst,ac807929-5c5f-4827-bc91-5a44e4f71f13,2026-07-07T15:59:33Z,RFID-WH-01,1508667E,False,GARAGE,GARAGE,BRUTE_FORCE_ATTEMPT,3,133.67,-80,3.23,15,2,141.2,0.9,HIGH
single_event,d5488ecb-4991-4f49-ad02-e968abbb2282,2026-07-07T16:00:18Z,RFID-OFFICE-01,63A309DD,True,WAREHOUSE,WAREHOUSE,EXIT,1,29.0,-39,4.1,16,0,91.8,0.3,LOW
single_event,7f5814e6-d049-4e63-82a2-c24efd5fc00a,2026-07-07T16:01:18Z,RFID-OFFICE-01,C4EC5B79,True,OFFICE_A,FIRST_FLOOR,EXIT,1,177.0,-49,4.1,16,0,88.0,0.2,LOW
single_event,8143e52e-c70b-4637-a5b1-1f0ff2f98e09,2026-07-07T16:02:18Z,RFID-WH-01,A3F73B25,True,SERVER_ROOM,SECOND_FLOOR,EXIT,1,92.0,-76,3.87,16,0,141.2,0.9,HIGH
brute_force_burst,0218016e-dff5-4bdd-bed4-addf1ae2cab0,2026-07-07T16:03:42Z,RFID-WH-01,41EDED9E,False,GARAGE,GARAGE,BRUTE_FORCE_ATTEMPT,13,135.15,-86,3.49,16,12,144.6,1.0,HIGH
single_event,725232fc-a605-446a-9443-a73a0b2b69a0,2026-07-07T16:04:27Z,RFID-ENT-02,3A3FB7E4,True,OFFICE_B,FIRST_FLOOR,ENTRY,1,99.0,-73,3.72,16,0,136.2,0.5,MEDIUM
single_event,49df46e6-0316-4024-99d9-acca77577782,2026-07-07T16:05:27Z,RFID-LAB-01,45D5757D,True,OFFICE_A,FIRST_FLOOR,ENTRY,1,144.0,-63,3.48,16,0,161.4,0.8,MEDIUM
brute_force_burst,7c899c89-e118-42b5-83e8-840d3633db34,2026-07-07T16:06:45Z,RFID-OFFICE-01,34812443,False,OFFICE_B,FIRST_FLOOR,BRUTE_FORCE_ATTEMPT,10,156.3,-80,3.41,16,9,148.8,1.0,HIGH
single_event,140db933-e7f3-4f21-b1ec-aba35482f0a0,2026-07-07T16:07:30Z,RFID-ENT-01,CC52DFC4,True,OFFICE_A,FIRST_FLOOR,ENTRY,1,160.0,-56,3.5,16,0,142.4,0.9,MEDIUM
single_event,04bec503-345d-4635-a5eb-502f793f491a,2026-07-07T16:08:30Z,RFID-ENT-02,D5B2AAD8,True,GARAGE,GARAGE,EXIT,1,36.0,-68,3.77,16,0,122.2,0.4,LOW
single_event,d365711f-5b08-47f0-9acb-ec0a3f042f32,2026-07-07T16:09:30Z,RFID-WH-01,BCFFA485,True,OFFICE_A,FIRST_FLOOR,ENTRY,1,61.0,-56,3.33,16,0,144.6,1.0,MEDIUM
single_event,9a847ab5-66bf-4ce0-9cbe-4a63af604463,2026-07-07T16:10:30Z,RFID-LAB-01,ADF5E392,False,SERVER_ROOM,SECOND_FLOOR,FORCED_OPEN,1,88.0,-63,3.79,16,0,156.8,0.8,HIGH
single_event,5a6d96f6-b1a0-4153-a061-89c81781f8fd,2026-07-07T16:11:30Z,RFID-OFFICE-01,A39F6C0F,True,WAREHOUSE,WAREHOUSE,EXIT,1,33.0,-65,3.7,16,0,148.8,1.0,MEDIUM
brute_force_burst,9454482b-3bf1-4fd2-ae0d-068187405130,2026-07-07T16:12:58Z,RFID-WH-01,741CF321,False,SERVER_ROOM,SECOND_FLOOR,BRUTE_FORCE_ATTEMPT,15,148.8,-78,3.44,16,14,147.2,1.0,HIGH
single_event,c565acb7-84ac-4711-a1c0-e279362efc83,2026-07-07T16:13:43Z,RFID-LAB-01,58CF4A1B,True,GARAGE,GARAGE,ENTRY,1,63.0,-58,3.5,16,0,138.8,0.8,MEDIUM
single_event,7631c0b6-f070-4322-bd7a-9c0a7ad08b4b,2026-07-07T16:14:43Z,RFID-OFFICE-01,A09029DE,False,SERVER_ROOM,SECOND_FLOOR,ACCESS_DENIED,1,187.0,-67,3.87,16,0,122.0,0.9,HIGH
single_event,9bffef22-59d6-4271-9b3b-1e8a5633042d,2026-07-07T16:15:43Z,RFID-OFFICE-01,B93D4C48,True,MAIN_GATE,GROUND_FLOOR,EXIT,1,147.0,-44,3.81,16,0,135.4,0.9,MEDIUM
single_event,63db17ba-6540-4f13-a6ed-88097aa5b507,2026-07-07T16:16:43Z,RFID-WH-01,7ED26065,False,MAIN_GATE,GROUND_FLOOR,ACCESS_DENIED,1,82.0,-56,3.9,16,0,147.2,1.0,MEDIUM
single_event,9370edd9-6b0f-4e3a-ae7e-9d3fed825466,2026-07-07T16:17:43Z,RFID-LAB-01,D3AF2859,False,WAREHOUSE,WAREHOUSE,CARD_UNKNOWN,1,157.0,-78,3.6,16,0,121.0,0.7,HIGH
brute_force_burst,8147eea6-d819-4e98-803e-d81924bca807,2026-07-07T16:18:53Z,RFID-OFFICE-01,7E5307B6,False,OFFICE_A,FIRST_FLOOR,BRUTE_FORCE_ATTEMPT,6,137.17,-72,3.42,16,5,140.2,0.8,HIGH
single_event,e03c0020-2b80-4736-87d7-6bb36eb50b7d,2026-07-07T16:19:38Z,RFID-LAB-01,AA26CABA,True,LAB,LAB_BLOCK,EXIT,1,138.0,-69,3.57,16,0,119.0,0.7,MEDIUM
single_event,80048f2a-ae7f-4420-bb1f-7cffb421d889,2026-07-07T16:20:38Z,RFID-LAB-01,6ACE6EB5,True,OFFICE_B,FIRST_FLOOR,EXIT,1,32.0,-77,3.57,16,0,118.0,0.6,MEDIUM
single_event,e48d8853-ce5a-4449-b472-f6c78beb4f78,2026-07-07T16:21:38Z,RFID-LAB-01,1C7E11F6,True,OFFICE_A,FIRST_FLOOR,ENTRY,1,138.0,-76,3.68,16,0,95.6,0.5,MEDIUM
single_event,73dbcb1c-20f4-42f0-8085-a3a59dc3b3c5,2026-07-07T16:22:38Z,RFID-ENT-02,D1A236AC,False,WAREHOUSE,WAREHOUSE,CARD_UNKNOWN,1,218.0,-46,3.34,16,0,102.4,0.4,MEDIUM
single_event,797c9485-0a5d-459f-a443-b3f099438215,2026-07-07T16:23:38Z,RFID-WH-01,F0D3D8D2,True,OFFICE_B,FIRST_FLOOR,EXIT,1,171.0,-49,4.09,16,0,140.4,1.0,MEDIUM
single_event,03bd0d6c-c8cb-4584-8a9e-aabb488e50eb,2026-07-07T16:24:38Z,RFID-ENT-01,27BABE52,True,MAIN_GATE,GROUND_FLOOR,EXIT,1,89.0,-74,4.02,16,0,156.0,0.8,MEDIUM
single_event,adc33fd3-df51-401d-b97a-6eec28256384,2026-07-07T16:25:38Z,RFID-ENT-02,5A5DF900,False,OFFICE_A,FIRST_FLOOR,ACCESS_DENIED,1,78.0,-58,3.58,16,0,118.8,0.4,LOW
single_event,eeb071ef-b432-45dc-aeb2-d6b64c7c4433,2026-07-07T16:26:38Z,RFID-OFFICE-01,7CEB3B06,False,OFFICE_B,FIRST_FLOOR,CARD_UNKNOWN,1,197.0,-78,3.99,16,0,140.2,0.8,HIGH
single_event,f1c56f1c-3f87-4f47-80bb-0704cd200da2,2026-07-07T16:27:38Z,RFID-ENT-01,DA0D4A70,True,LAB,LAB_BLOCK,ENTRY,1,74.0,-57,3.89,16,0,135.0,0.7,MEDIUM
single_event,a4888696-5eed-401c-a22a-61c7f0e34c97,2026-07-07T16:28:38Z,RFID-OFFICE-01,66C46BF8,True,GARAGE,GARAGE,EXIT,1,176.0,-55,3.79,16,0,148.4,0.8,MEDIUM
single_event,2c3b2e6a-48dc-4457-810e-5e2e68c3827d,2026-07-07T16:29:38Z,RFID-ENT-01,A9025986,False,LAB,LAB_BLOCK,FORCED_OPEN,1,149.0,-67,3.62,16,0,115.8,0.6,MEDIUM
single_event,53df6f19-218d-4c0e-bb50-6dffcb11cd20,2026-07-07T16:30:38Z,RFID-ENT-02,DF9EBE42,True,OFFICE_B,FIRST_FLOOR,ENTRY,1,66.0,-50,3.31,16,0,108.2,0.4,LOW
single_event,1daddb11-ac63-45d9-aa8c-47fc1122e1ef,2026-07-07T16:31:38Z,RFID-ENT-02,CE4730A0,True,OFFICE_A,FIRST_FLOOR,ENTRY,1,171.0,-43,3.5,16,0,99.4,0.3,LOW
single_event,2ca0ecee-df1e-4e48-8cf3-adbf134b8f46,2026-07-07T16:32:38Z,RFID-ENT-01,02579888,False,MAIN_GATE,GROUND_FLOOR,FORCED_OPEN,1,204.0,-47,3.95,16,0,114.6,0.6,MEDIUM
single_event,b6e81101-dd0a-4232-ab0e-3b3828fdc039,2026-07-07T16:33:38Z,RFID-LAB-01,0B390DB6,True,LAB,LAB_BLOCK,EXIT,1,54.0,-75,3.88,16,0,105.6,0.4,MEDIUM
brute_force_burst,a52eb44b-a413-4622-b371-eb11dc6a4753,2026-07-07T16:34:44Z,RFID-ENT-02,E60379C8,False,OFFICE_A,FIRST_FLOOR,BRUTE_FORCE_ATTEMPT,4,138.75,-82,3.38,16,3,145.2,0.6,HIGH
single_event,14834de5-9d36-4c1a-b781-fa5732420aa0,2026-07-07T16:35:29Z,RFID-LAB-01,DA3EB780,True,OFFICE_B,FIRST_FLOOR,ENTRY,1,83.0,-61,3.65,16,0,103.8,0.3,LOW
brute_force_burst,452385b4-a536-4f65-850d-77f66a3d4227,2026-07-07T16:36:41Z,RFID-LAB-01,34F3EF65,False,WAREHOUSE,WAREHOUSE,BRUTE_FORCE_ATTEMPT,7,158.0,-82,3.52,16,6,148.4,0.7,HIGH
single_event,35fd42bc-fefd-40ff-8b74-4a5ca32e76ea,2026-07-07T16:37:26Z,RFID-WH-01,24C670AC,True,MAIN_GATE,GROUND_FLOOR,EXIT,1,28.0,-54,3.28,16,0,141.8,0.9,MEDIUM
brute_force_burst,e5c9aade-f112-4ac6-aea8-b4cd3675e0cf,2026-07-07T16:38:38Z,RFID-ENT-01,2578EF5F,False,MAIN_GATE,GROUND_FLOOR,BRUTE_FORCE_ATTEMPT,7,137.0,-81,3.5,16,6,131.0,0.9,HIGH
single_event,cf4b8e69-12d4-462c-a429-ad2faa1b43f0,2026-07-07T16:39:23Z,RFID-WH-01,6BAB9270,True,OFFICE_B,FIRST_FLOOR,EXIT,1,153.0,-56,3.45,16,0,110.4,0.8,MEDIUM
